OBJECTID,	STATEFP20,	GEOID20,	CD118FP,	NAMELSAD20,					LSAD20,	CDSESSN,	MTFCC20,	FUNCSTAT20,	ALAND20,		AWATER20,	INTPTLAT20,	INTPTLON20,		OFFICE_ID,	BIOGUIDE_ID,	OFFICE_AUDIT_ID,PREFIX,	FIRSTNAME,	MIDDLENAME,	LASTNAME,	SUFFIX,	LISTING_NAME,		PHONE,WEBSITEURL,						VACANT,	CONTACTFORMURL,														PHOTOURL,													FACE_BOOK_URL,												TWITTER_URL,							YOUTUBE_URL,																	INSTAGRAM_URL,										FLICKR_URL,									PARTY,	DISTRICT,	STATE,	VACANCY,	ROOM_NUM,	HOB,	COMMITTEE_ASSIGNMENTS,																	LAST_UPDATED,			Shape__Area,		Shape__Length
144,17,1709,09,Congressional District 9,C2,118,G5200,N,434421933,11566487,+42.2433994,-088.0899790,IL09,S001145,00005905,Ms. ,Janice,D.,Schakowsky,,"Schakowsky, Janice",52111,https://schakowsky.house.gov,N,https://schakowsky.house.gov/zip_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/il09_schakowsky.jpg,http://www.facebook.com/janschakowsky,http://twitter.com/janschakowsky,http://www.youtube.com/user/RepSchakowsky,http://instagram.com/JanSchakowsky/,,D,09,,0,2408,RHOB,Energy and Commerce;the Budget,1/3/2023 11:34:21 AM,0.0485673286063957,2.53827634048317
145,17,1710,10,Congressional District 10,C2,118,G5200,N,1321079996,67346595,+42.3522356,-088.0518589,IL10,S001190,00010340,Mr. ,Bradley,Scott,Schneider,,"Schneider, Bradley",54835,https://schneider.house.gov,N,https://schneider.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/il10_schneider.jpg,http://www.facebook.com/CongressmanBradSchneider/,http://twitter.com/repschneider,http://www.youtube.com/user/RepBradSchneider,http://instagram.com/repschneider/,,D,10,,0,300,CHOB,Foreign Affairs;Ways and Means,1/3/2023 11:34:21 AM,0.151709152635931,2.84459827569176
146,17,1711,11,Congressional District 11,C2,118,G5200,N,2379439975,24371235,+42.0007156,-088.3956464,IL11,F000454,00010025,Mr. ,Bill,,Foster,,"Foster, Bill",53515,https://foster.house.gov,N,https://foster.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/il11_foster.jpg,http://www.facebook.com/CongressmanBillFoster,http://twitter.com/RepBillFoster,http://www.youtube.com/user/RepBillFoster,,,D,11,,0,2366,RHOB,Financial Services,1/3/2023 11:34:21 AM,0.261491779277549,4.82435950638845
147,17,1712,12,Congressional District 12,C2,118,G5200,N,36301113021,667472571,+38.2952412,-088.7692539,IL12,B001295,00010201,Mr. ,Mike,,Bost,,"Bost, Mike",55661,https://bost.house.gov/,N,https://bost.house.gov/email,https://ziplook.house.gov/zip/pictures/il12_bost.jpg,http://www.facebook.com/RepBost,http://twitter.com/repBost,http://www.youtube.com/channel/UCxgLCZzKuY7g_8-Iu1PSlPQ,,,R,12,,0,352,CHOB,Agriculture;Transportation;Veterans' Affairs,1/3/2023 11:34:21 AM,3.80754984008627,13.6509724949714
148,17,1713,13,Congressional District 13,C2,118,G5200,N,5864544984,93021940,+39.1280302,-090.0098538,IL13,B001315,00010801,Ms. ,Nikki,,Budzinski,,"Budzinski, Nikki",52371,https://budzinski.house.gov,N,https://budzinski.house.gov/contact,https://ziplook.house.gov/zip/pictures/il13_budzinski.jpg,https://www.facebook.com/RepNikkiBudzinski,https://twitter.com/RepNikkiB,https://www.youtube.com/channel/UCp0Ykb-qUGx3ekTH9MIEK-w,https://www.instagram.com/repnikki,,D,13,,0,1009,LHOB,Agriculture;Veterans' Affairs,1/31/2023 10:02:01 AM,0.623299525825132,8.68962772709861
149,17,1714,14,Congressional District 14,C2,118,G5200,N,5115116407,59799087,+41.5690432,-088.7399034,IL14,U000040,00010452,Ms. ,Lauren,,Underwood,,"Underwood, Lauren",52976,https://underwood.house.gov/,N,https://underwood.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/il14_underwood.jpg,http://www.facebook.com/repunderwood/,http://tx.comrepunderwood/,http://www.youtube.com/channel/UC48cu-KUdMVWRCx7ValQySQ?view_as=subscriber,http://instagram.com/repunderwood/,,D,14,,0,1410,LHOB,Appropriations,11/24/2023 4:29:41 PM,0.558622867714803,5.07675975220128
150,17,1715,15,Congressional District 15,C2,118,G5200,N,43389735334,609023822,+39.8265432,-089.7721602,IL15,M001211,00010643,Mrs.,Mary,E.,Miller,,"Miller, Mary",55271,https://marymiller.house.gov,N,https://marymiller.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/il15_miller.jpg,https://facebook.com/RepMaryMiller,https://x.com/RepMaryMiller,,https://instagram.com/RepMaryMiller,,R,15,,0,1740,LHOB,Agriculture;Education and the Workforce,11/24/2023 4:30:32 PM,4.62884161733905,21.7617114912929
151,17,1716,16,Congressional District 16,C2,118,G5200,N,23088287491,280308504,+41.3942218,-089.4494877,IL16,L000585,00010802,Mr. ,Darin,,LaHood,,"LaHood, Darin",56201,https://lahood.house.gov/,N,https://lahood.house.gov/contact,https://ziplook.house.gov/zip/pictures/il16_lahood.jpg,https://www.facebook.com/replahood/,https://twitter.com/RepLaHood,https://www.youtube.com/channel/UCVRbtFwaBGcixZIkygtalRw,,,R,16,,0,1424,LHOB,Intelligence (Permanent);Sel Comm Strategic Comp Us Chi;Ways and Means,6/14/2023 11:14:09 AM,2.5164427361974,18.5190834389062
152,17,1717,17,Congressional District 17,C2,118,G5200,N,11608190832,221294587,+41.0712077,-090.2586840,IL17,S001225,00010803,Mr. ,Eric,,Sorensen,,"Sorensen, Eric",55905,https://sorensen.house.gov,N,https://sorensen.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/il17_sorensen.jpg,https://www.facebook.com/profile.php?id=100089181230549,https://x.com/RepEricSorensen,https://www.youtube.com/@RepEricSorensen,https://instagram.com/RepEricSorensen,,D,17,,0,1205,LHOB,"Agriculture;Science, Space, and Technology",11/24/2023 4:32:08 PM,1.27120076953429,14.4568926546723
153,17,17ZZ,ZZ,Congressional Districts not defined,00,118,G5200,F,0,4070752445,+42.1753115,-087.4224402,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443560724379495,3.07164845887796
154,18,1801,01,Congressional District 1,C2,118,G5200,N,2854674500,631236651,+41.5134699,-087.1628644,IN01,M001214,00010644,Mr. ,Frank,J.,Mrvan,,"Mrvan, Frank",52461,https://mrvan.house.gov,N,https://mrvan.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/in01_mrvan.jpg,https://www.facebook.com/103727561677178,https://twitter.com/RepMrvan,,,,D,01,,0,1607,LHOB,Education and the Workforce;Veterans' Affairs,11/24/2023 4:34:28 PM,0.375968807198433,2.85534083177538
155,18,1802,02,Congressional District 2,C2,118,G5200,N,11265243949,124869591,+41.2081119,-086.2418343,IN02,Y000067,00010726,Mr. ,Rudy,,Yakym,III,"Yakym, Rudy",53915,https://yakym.house.gov,N,https://yakym.house.gov/contact,https://ziplook.house.gov/zip/pictures/in02_yakym.jpg,https://www.facebook.com/RepRudyYakym,https://twitter.com/RepRudyYakym,,,,R,02,,0,349,CHOB,the Budget;Transportation,11/24/2023 4:35:34 PM,1.22298202474167,5.42249584115213
156,18,1803,03,Congressional District 3,C2,118,G5200,N,11371451806,142559418,+41.0427268,-085.2114402,IN03,B001299,00010342,Mr. ,Jim,,Banks,,"Banks, Jim",54436,https://banks.house.gov,N,https://banks.house.gov/contact/,https://ziplook.house.gov/zip/pictures/in03_banks.jpg,https://www.facebook.com/RepJimBanks,https://twitter.com/RepJimBanks,https://www.youtube.com/channel/UC_FR6TySW9uxvhjozkis6Xg,https://instagram.com/RepJimBanks,,R,03,,0,2418,LHOB,Armed Services;Education and the Workforce;Sel Comm Strategic Comp Us Chi,1/3/2023 11:34:21 AM,1.23319360707683,5.18504327685018
157,18,1804,04,Congressional District 4,C2,118,G5200,N,15790152319,76527640,+40.3158064,-086.8531922,IN04,B001307,00010453,Mr. ,James,R.,Baird,,"Baird, James",55037,https://baird.house.gov/,N,https://baird.house.gov/contact/,https://ziplook.house.gov/zip/pictures/in04_baird.jpg,http://www.facebook.com/RepJimBaird,http://twitter.com/RepJimBaird,https://www.youtube.com/channel/UCAe6fGhotC9J9tR_QONYzFA,,,R,04,,0,2303,RHOB,"Agriculture;Foreign Affairs;Science, Space, and Technology",11/24/2023 4:36:24 PM,1.68148469739458,6.98319643486843
158,18,1805,05,Congressional District 5,C2,118,G5200,N,5684390659,37727748,+40.2813992,-085.7926184,IN05,S000929,00010645,Mrs.,Victoria,,Spartz,,"Spartz, Victoria",52276,https://spartz.house.gov,N,https://spartz.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/in05_spartz.jpg,https://www.facebook.com/105592741477879,https://twitter.com/RepSpartz,,,,R,05,,0,1609,LHOB,the Judiciary,11/24/2023 4:37:46 PM,0.605978291885322,3.77718365773089
159,18,1806,06,Congressional District 6,C2,118,G5200,N,8501177496,41237412,+39.6899505,-085.5147550,IN06,P000615,00010454,Mr. ,Greg,,Pence,,"Pence, Greg",53021,https://pence.house.gov/,N,https://pence.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/in06_pence.jpg,https://www.facebook.com/RepGregPence/,https://twitter.com/RepGregPence/,https://www.youtube.com/channel/UCL2cxXwzTek7uXLOdwbJ3Ag,https://www.instagram.com/repgregpence/?hl=en,,R,06,,0,404,CHOB,Energy and Commerce,1/3/2023 11:34:21 AM,0.896922195892785,5.24721990232244
160,18,1807,07,Congressional District 7,C2,118,G5200,N,716459021,16103545,+39.8242555,-086.1381436,IN07,C001072,00008217,Mr. ,Andre,,Carson,,"Carson, Andre",54011,https://carson.house.gov/,N,https://carson.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/in07_carson.jpg,http://www.facebook.com/CongressmanAndreCarson,http://twitter.com/repandrecarson,http://www.youtube.com/repandrecarson,http://instagram.com/repandrecarson,,D,07,,0,2135,RHOB,Intelligence (Permanent);Sel Comm Strategic Comp Us Chi;Transportation,3/31/2023 3:10:41 PM,0.0770671617785865,1.20430102088184
161,18,1808,08,Congressional District 8,C2,118,G5200,N,20968915898,312867165,+38.7447477,-087.1404934,IN08,B001275,00009631,Mr. ,Larry,,Bucshon,,"Bucshon, Larry",54636,https://bucshon.house.gov/,N,https://bucshon.house.gov/contact/,https://ziplook.house.gov/zip/pictures/in08_bucshon.jpg,https://www.facebook.com/RepLarryBucshon,https://twitter.com/RepLarryBucshon,https://youtube.com/user/RepLarryBucshon,,,R,08,,0,2313,RHOB,Energy and Commerce,1/3/2023 11:34:21 AM,2.20553369711547,11.271318126433
162,18,1809,09,Congressional District 9,C2,118,G5200,N,15636532577,158484471,+38.8906572,-085.7663943,IN09,H001093,00010804,Mrs.,Erin,,Houchin,,"Houchin, Erin",55315,https://houchin.house.gov,N,https://houchin.house.gov/contact,https://ziplook.house.gov/zip/pictures/in09_houchin.jpg,https://www.facebook.com/RepHouchin,https://x.com/RepHouchin,https://youtube.com/,https://www.instagram.com/rephouchin,,R,09,,0,1632,LHOB,Education and the Workforce;Financial Services;Rules,11/24/2023 4:39:31 PM,1.63990747013418,7.75738157002268
163,19,1901,01,Congressional District 1,C2,118,G5200,N,28087749011,396496066,+41.4642982,-091.7325833,IA01,M001215,00010796,Mrs.,Mariannette,,Miller-Meeks,,"Miller-Meeks, Mariannette",56576,https://millermeeks.house.gov/,N,https://millermeeks.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ia02_millermeeks.jpg,https://www.facebook.com/RepMMM/,https://twitter.com/RepMMM,,,,R,01,,0,1034,LHOB,Energy and Commerce;Select Sub on the Coronavirus;Veterans' Affairs,1/4/2023 5:15:51 PM,3.06991183755645,11.9440398391326
164,19,1902,02,Congressional District 2,C2,118,G5200,N,33417855897,214802020,+42.6841214,-092.1788805,IA02,H001091,00010797,Mrs.,Ashley,,Hinson,,"Hinson, Ashley",52911,https://hinson.house.gov,N,https://hinson.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ia01_hinson.jpg,https://www.facebook.com/RepAshleyHinson,https://twitter.com/RepAshleyHinson,,https://www.instagram.com/repashleyhinson/,,R,02,,0,1717,LHOB,Appropriations;Sel Comm Strategic Comp Us Chi,1/4/2023 5:15:51 PM,3.69425639769338,10.9133479336441
165,19,1903,03,Congressional District 3,C2,118,G5200,N,27642669757,195478420,+41.1394006,-093.9714010,IA03,N000193,00010798,Mr. ,Zachary,,Nunn,,"Nunn, Zachary",55476,https://nunn.house.gov,N,https://nunn.house.gov/contact/email-zach/,https://ziplook.house.gov/zip/pictures/ia03_nunn.jpg,https://facebook.com/repzachnunn,https://x.com/zachnunn,https://www.youtube.com/channel/UCHcM0qd2GQ2CbOHSGZ06rrA,https://instagram.com/repzachnunn,,R,03,,0,1232,LHOB,Agriculture;Financial Services,5/21/2024 1:30:11 PM,2.98580982216822,10.7933414874672
166,19,1904,04,Congressional District 4,C2,118,G5200,N,55511414183,279220383,+42.4651817,-094.9442482,IA04,F000446,00010641,Mr. ,Randy,,Feenstra,,"Feenstra, Randy",54426,https://feenstra.house.gov,N,https://feenstra.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ia04_feenstra.jpg,https://facebook.com/repfeenstra,https://twitter.com/repfeenstra,,,,R,04,,0,1440,LHOB,Agriculture;Ways and Means,1/3/2023 11:34:21 AM,6.1076299905385,17.1554699843335
167,20,2001,01,Congressional District 1,C2,118,G5200,N,128553092194,535352286,+38.7758975,-099.5432358,KS01,M000871,00010646,Mr. ,Tracey,,Mann,,"Mann, Tracey",52715,https://mann.house.gov,N,https://mann.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ks01_mann.jpg,https://www.facebook.com/Congressman-Tracey-Mann-105522931489227,https://x.com/RepMann,,https://www.instagram.com/reptraceymann/,,R,01,,0,344,CHOB,Agriculture;Small Business;Transportation,11/24/2023 4:43:59 PM,13.3822864829422,22.4993819690539
168,20,2002,02,Congressional District 2,C2,118,G5200,N,39622907101,536298540,+38.4066990,-095.7294288,KS02,L000266,00010647,Mr. ,Jake,,LaTurner,,"LaTurner, Jake",56601,https://laturner.house.gov,N,https://laturner.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ks02_laturner.jpg,https://www.facebook.com/Congressman-Jake-LaTurner-105331281509462,https://twitter.com/RepLaTurner,,,,R,02,,0,2441,RHOB,Appropriations;Oversight and Accountability,1/3/2023 11:34:21 AM,4.14270452084179,18.6768576152953
169,20,2003,03,Congressional District 3,C2,118,G5200,N,5857480424,83383414,+38.5534729,-095.0639494,KS03,D000629,00010458,Ms. ,Sharice,,Davids,,"Davids, Sharice",52865,https://davids.house.gov/,N,https://davids.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/ks03_davids.jpg,https://www.facebook.com/RepDavids,https://twitter.com/RepDavids,https://www.youtube.com/@RepShariceDavids,https://www.instagram.com/repdavids/,,D,03,,0,2435,RHOB,Agriculture;Small Business;Transportation,6/2/2023 10:03:53 AM,0.613994478533186,4.05270176288471
170,20,2004,04,Congressional District 4,C2,118,G5200,N,37720298155,190673257,+37.5586258,-097.7650898,KS04,E000298,00010397,Mr. ,Ron,,Estes,,"Estes, Ron",56216,https://estes.house.gov/,N,https://estes.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ks04_estes.jpg,https://www.facebook.com/RepRonEstes/,https://twitter.com/RepRonEstes,https://www.youtube.com/c/repronestes,https://instagram.com/RepRonEstes,,R,04,,0,2234,RHOB,Education and the Workforce;the Budget;Ways and Means,11/24/2023 4:45:26 PM,3.86573059090233,10.7675613539043
171,21,2101,01,Congressional District 1,C2,118,G5200,N,29785189981,1183439548,+36.9654032,-088.3425944,KY01,C001108,00010312,Mr. ,James,,Comer,,"Comer, James",53115,https://comer.house.gov/,N,https://comer.house.gov/email,https://ziplook.house.gov/zip/pictures/ky01_comer.jpg,http://www.facebook.com/congressmancomer,http://twitter.com/RepJamesComer,https://m.youtube.com/channel/UCPhXjG2P5iCxFOhVCPsHU6Q,http://instagram.com/congressmancomer/,,R,01,,0,2410,RHOB,Education and the Workforce;Oversight and Accountability,1/3/2023 11:34:21 AM,3.13919879149398,21.0662433483218
172,21,2102,02,Congressional District 2,C2,118,G5200,N,18886437238,398388380,+37.4683065,-086.3492303,KY02,G000558,00008291,Mr. ,Brett,,Guthrie,,"Guthrie, Brett",53501,https://guthrie.house.gov/,N,"http://guthrie.house.gov/?sectionid=7&sectiontree=4,7",https://ziplook.house.gov/zip/pictures/ky02_guthrie.jpg,https://www.facebook.com/CongressmanGuthrie/,https://twitter.com/repguthrie,https://www.youtube.com/user/BrettGuthrie,https://www.instagram.com/repguthrie/,,R,02,,0,2434,RHOB,Energy and Commerce,11/24/2023 4:50:22 PM,1.96428859321281,10.5444108057419
173,21,2103,03,Congressional District 3,C2,118,G5200,N,797009688,39792084,+38.1903917,-085.7005810,KY03,M001220,00010805,Mr. ,Morgan,,McGarvey,,"McGarvey, Morgan",55401,https://mcgarvey.house.gov,N,https://mcgarvey.house.gov/contact/email-me,https://ziplook.house.gov/zip/pictures/ky03_mcgarvey.jpg,https://www.facebook.com/RepMcGarvey,https://x.com/RepMcGarvey,,https://www.instagram.com/repmcgarvey,,D,03,,0,1527,LHOB,Small Business;Veterans' Affairs,12/5/2023 8:46:39 AM,0.086053347338293,1.6082033917435
174,21,2104,04,Congressional District 4,C2,118,G5200,N,12558966110,307614207,+38.5253193,-084.4541873,KY04,M001184,00009865,Mr. ,Thomas,,Massie,,"Massie, Thomas",53465,https://massie.house.gov,N,http://massieforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ky04_massie.jpg,https://www.facebook.com/RepThomasMassie,https://twitter.com/RepThomasMassie,http://www.youtube.com/user/RepThomasMassie,https://www.instagram.com/repthomasmassie/,,R,04,,0,2453,RHOB,Rules;Sel Sub Weapon Federal Govt;the Judiciary;Transportation,1/3/2023 11:34:21 AM,1.32926154371785,10.6998660430864
175,21,2105,05,Congressional District 5,C2,118,G5200,N,30433900119,336421262,+37.3813574,-083.5283678,KY05,R000395,00001653,Mr. ,Harold,,Rogers,,"Rogers, Harold",54601,https://halrogers.house.gov/,N,https://halrogers.house.gov/email,https://ziplook.house.gov/zip/pictures/ky05_rogersharold.jpg,https://www.facebook.com/CongressmanHalRogers/,https://twitter.com/RepHalRogers,https://www.youtube.com/user/rephalrogers?,http://www.instagram.com/rephalrogers,,R,05,,0,2406,RHOB,Appropriations,1/3/2023 11:34:21 AM,3.13094849127879,12.1160791549276
176,21,2106,06,Congressional District 6,C2,118,G5200,N,9821292944,102370222,+38.0056967,-084.2481569,KY06,B001282,00010125,Mr. ,Andy,,Barr,,"Barr, Andy",54706,https://barr.house.gov/,N,https://barr.house.gov/contact,https://ziplook.house.gov/zip/pictures/ky06_barr.jpg,http://www.facebook.com/RepAndyBarr,https://www.twitter.com/RepAndyBarr,,https://www.instagram.com/RepAndyBarr,,R,06,,0,2430,RHOB,Financial Services;Foreign Affairs;Sel Comm Strategic Comp Us Chi,1/3/2023 11:34:21 AM,1.01790001208133,7.18740491120447
177,22,2201,01,Congressional District 1,C2,118,G5200,N,9519456674,13767673294,+29.6745821,-089.8075856,LA01,S001176,00008234,Mr. ,Steve,,Scalise,,"Scalise, Steve",53015,https://scalise.house.gov/,N,https://scaliseforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/la01_scalise.jpg,https://www.facebook.com/RepSteveScalise?ref=hl,https://twitter.com/SteveScalise,http://www.youtube.com/user/RepSteveScalise,http://instagram.com/stevescalise,https://www.flickr.com/photos/68829268@N02/,R,01,,0,2049,RHOB,,1/3/2023 11:34:21 AM,2.17049392632748,13.2153700778403
178,22,2202,02,Congressional District 2,C2,118,G5200,N,3291811811,517165491,+30.0435578,-090.6097933,LA02,C001125,00010708,Mr. ,Troy,A.,Carter,,"Carter, Troy",56636,https://troycarter.house.gov,N,https://troycarter.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/la02_carter.jpg,https://facebook.com/RepTroyCarter,https://twitter.com/RepTroyCarter,,https://instagram.com/RepTroyCarter,,D,02,,0,442,CHOB,Homeland Security;Transportation,1/3/2023 11:34:21 AM,0.356253754852105,8.82094686392586
179,22,2203,03,Congressional District 3,C2,118,G5200,N,17339648489,4941089809,+29.9701504,-092.4927395,LA03,H001077,00010347,Mr. ,Clay,,Higgins,,"Higgins, Clay",52031,https://clayhiggins.house.gov,N,https://clayhigginsforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/la03_higgins.jpg,https://www.facebook.com/CongressmanClayHiggins/,http://twitter.com/RepClayHiggins,http://www.youtube.com/republicanconference,http://instagram.com/RepClayHiggins,,R,03,,0,572,CHOB,Homeland Security;Oversight and Accountability,11/17/2023 11:57:54 AM,2.08251181470064,9.69151741687211
180,22,2204,04,Congressional District 4,C2,118,G5200,N,34212724240,1182866934,+31.7410675,-093.1160721,LA04,J000299,00010348,Mr. ,Mike,,Johnson,,"Johnson, Mike",52777,https://mikejohnson.house.gov,N,https://mikejohnson.house.gov/contact/,https://ziplook.house.gov/zip/pictures/la04_johnson.jpg,http://www.facebook.com/RepMikeJohnson/,http://twitter.com/RepMikeJohnson,http://www.youtube.com/channel/UCzqBEpeIaDEfvAtsA53Fx2Q,http://instagram.com/RepMikeJohnson,http://www.flickr.com/photos/151499386@N08/,R,04,,0,568,CHOB,Armed Services;Sel Sub Weapon Federal Govt;the Judiciary,1/3/2023 11:34:21 AM,3.36934412929463,16.654526641483
